time,C_atm,C_active,C_deep,T_s,forcing
2.200000000000000178e+00,6.221167424793683267e+02,1.639843622094779221e+02,7.974944647707193326e+02,-1.068746545683729821e+01,7.769999999999999574e+00
2.300000000000000266e+00,6.231197779361542644e+02,1.637058298873420483e+02,7.974914708340727429e+02,-1.168023084749109408e+01,7.804999999999999716e+00
2.400000000000000355e+00,6.240983029937970059e+02,1.634521533285578414e+02,7.974896503680512296e+02,-1.268235530029939717e+01,7.839999999999999858e+00
2.500000000000000000e+00,6.250547111250194803e+02,1.632214424807694400e+02,7.974885465836799767e+02,-1.368374478247131165e+01,7.875000000000000000e+00
2.600000000000000089e+00,6.259913632490622604e+02,1.630116616989055842e+02,7.974878760657901466e+02,-1.467655124596052651e+01,7.910000000000000142e+00
2.700000000000000178e+00,6.269105004257681912e+02,1.628207794774073136e+02,7.974874665060267489e+02,-1.565495001454513257e+01,7.945000000000000284e+00
2.800000000000000266e+00,6.278141944116803188e+02,1.626468605845109892e+02,7.974872143069835602e+02,-1.661479173546358723e+01,7.980000000000000426e+00
2.900000000000000355e+00,6.287043261444608788e+02,1.624881150543905335e+02,7.974870574697639540e+02,-1.755324032127170852e+01,8.015000000000000568e+00
3.000000000000000000e+00,6.295825825529552731e+02,1.623429185063058355e+02,7.974869588519258059e+02,-1.846845248650230076e+01,8.050000000000000711e+00
3.100000000000000089e+00,6.304504644358111136e+02,1.622098147185985795e+02,7.974868960963051450e+02,-1.935931787642842750e+01,8.085000000000000853e+00
3.200000000000000178e+00,6.313093002648644188e+02,1.620875081530630553e+02,7.974868556625200426e+02,-2.022525780250509442e+01,8.119999999999999218e+00
3.300000000000000266e+00,6.321602624660503125e+02,1.619748515504369664e+02,7.974868292790268924e+02,-2.106607480683360478e+01,8.154999999999999361e+00
3.400000000000000355e+00,6.330043842124819093e+02,1.618708315322407429e+02,7.974868118434892494e+02,-2.188184193640634589e+01,8.189999999999999503e+00
3.500000000000000000e+00,6.338425755754097963e+02,1.617745539509554646e+02,7.974868001836060785e+02,-2.267282241724134906e+01,8.224999999999999645e+00
3.600000000000000089e+00,6.346756384391986785e+02,1.616852299757364051e+02,7.974867922879151365e+02,-2.343941093216561455e+01,8.259999999999999787e+00
3.700000000000000178e+00,6.355042799801914271e+02,1.616021632460250714e+02,7.974867868757353335e+02,-2.418209216379538873e+01,8.294999999999999929e+00
3.800000000000000266e+00,6.363291246137455346e+02,1.615247383777075072e+02,7.974867831212009150e+02,-2.490141059170459314e+01,8.330000000000000071e+00
3.900000000000000355e+00,6.371507244919299637e+02,1.614524107871947365e+02,7.974867804862512912e+02,-2.559794887490086879e+01,8.365000000000000213e+00
4.000000000000000000e+00,6.379695686693934249e+02,1.613846977648258019e+02,7.974867786165114012e+02,-2.627231224397120357e+01,8.400000000000000355e+00
4.100000000000000533e+00,6.387860910753697681e+02,1.613211706871200875e+02,7.974867772751150596e+02,-2.692511722896344750e+01,8.435000000000000497e+00
4.200000000000000178e+00,6.396006774284529683e+02,1.612614482453558651e+02,7.974867763024997203e+02,-2.755698363798148520e+01,8.470000000000000639e+00
4.299999999999999822e+00,6.404136712277661445e+02,1.612051905711628876e+02,7.974867755899427948e+02,-2.816852876136240269e+01,8.504999999999999005e+00
4.400000000000000355e+00,6.412253789433121938e+02,1.611520941421915154e+02,7.974867750626492580e+02,-2.876036324351813889e+01,8.539999999999999147e+00
4.500000000000000000e+00,6.420360745138964376e+02,1.611018873647671796e+02,7.974867746686386454e+02,-2.933308815375792733e+01,8.574999999999999289e+00
4.600000000000000533e+00,6.428460032593688993e+02,1.610543267303786479e+02,7.974867743712242145e+02,-2.988729290332140565e+01,8.609999999999999432e+00
4.700000000000000178e+00,6.436553852344962934e+02,1.610091935193799202e+02,7.974867741447741309e+02,-3.042355394633419152e+01,8.644999999999999574e+00
4.800000000000000711e+00,6.444644182097134717e+02,1.609662908721107613e+02,7.974867739708404315e+02,-3.094243374627787446e+01,8.679999999999999716e+00
4.900000000000000355e+00,6.452732802041257401e+02,1.609254412994348513e+02,7.974867738361921283e+02,-3.144448025973347072e+01,8.714999999999999858e+00
5.000000000000000000e+00,6.460821317630268368e+02,1.608864844446846121e+02,7.974867737310009943e+02,-3.193022654263502602e+01,8.750000000000000000e+00
5.100000000000000533e+00,6.468911178754218554e+02,1.608492751993661329e+02,7.974867736481829752e+02,-3.240019070435225501e+01,8.785000000000000142e+00
5.200000000000000178e+00,6.477003696902607999e+02,1.608136820172653074e+02,7.974867735824889223e+02,-3.285487589142004339e+01,8.820000000000000284e+00
5.300000000000000711e+00,6.485100060357386837e+02,1.607795854220724721e+02,7.974867735299588958e+02,-3.329477038454409410e+01,8.855000000000000426e+00
5.400000000000000355e+00,6.493201347116579427e+02,1.607468767382960664e+02,7.974867734876572740e+02,-3.372034782481644299e+01,8.890000000000000568e+00
5.500000000000000000e+00,6.501308536578997064e+02,1.607154569440916134e+02,7.974867734533539760e+02,-3.413206744566051043e+01,8.925000000000000711e+00
5.600000000000000533e+00,6.509422519836120955e+02,1.606852356610443735e+02,7.974867734253390381e+02,-3.453037435668054655e+01,8.960000000000000853e+00
5.700000000000000178e+00,6.517544108818775612e+02,1.606561302565742437e+02,7.974867734022739114e+02,-3.491569985180105817e+01,8.994999999999999218e+00
5.800000000000000711e+00,6.525674043860635720e+02,1.606280651020786649e+02,7.974867733831458736e+02,-3.528846177188902544e+01,9.030000000000001137e+00
5.900000000000000355e+00,6.533813000199578482e+02,1.606009709355584789e+02,7.974867733672738268e+02,-3.564906489073204909e+01,9.064999999999999503e+00
6.000000000000000000e+00,6.541961596567286961e+02,1.605747840186290318e+02,7.974867733539533674e+02,-3.599790110619156991e+01,9.099999999999999645e+00
6.100000000000000533e+00,6.550120397885326611e+02,1.605494458734592627e+02,7.974867733427497569e+02,-3.633534998034896546e+01,9.134999999999999787e+00
6.200000000000000178e+00,6.558289922452407836e+02,1.605249025774059817e+02,7.974867733332629314e+02,-3.666177897078302550e+01,9.169999999999999929e+00
6.300000000000000711e+00,6.566470645287762409e+02,1.605011044360568064e+02,7.974867733251786603e+02,-3.697754383280805968e+01,9.205000000000000071e+00
6.400000000000000355e+00,6.574663002022069804e+02,1.604780056022943313e+02,7.974867733182691154e+02,-3.728298897550758539e+01,9.240000000000000213e+00
6.500000000000000000e+00,6.582867393415418746e+02,1.604555636335079782e+02,7.974867733123176095e+02,-3.757844776076392890e+01,9.275000000000000355e+00
6.600000000000000533e+00,6.591084187138570769e+02,1.604337393180122149e+02,7.974867733071766907e+02,-3.786424289086203743e+01,9.310000000000000497e+00
6.700000000000000178e+00,6.599313721995749802e+02,1.604124962611305421e+02,7.974867733027085706e+02,-3.814068669360111130e+01,9.344999999999998863e+00
6.800000000000000711e+00,6.607556309454461143e+02,1.603918007362019864e+02,7.974867732988091120e+02,-3.840808146981657245e+01,9.379999999999999005e+00
6.900000000000000355e+00,6.615812236513534117e+02,1.603716214038371959e+02,7.974867732953914583e+02,-3.866671979546541849e+01,9.414999999999999147e+00
7.000000000000000000e+00,6.624081767715782689e+02,1.603519291152421999e+02,7.974867732923811445e+02,-3.891688482624635270e+01,9.449999999999999289e+00
7.100000000000000533e+00,6.632365146711242687e+02,1.603326967596939028e+02,7.974867732897207588e+02,-3.915885059991897776e+01,9.484999999999999432e+00
7.200000000000000178e+00,6.640662598518845243e+02,1.603138990432628930e+02,7.974867732873582327e+02,-3.939288231705467780e+01,9.519999999999999574e+00
7.300000000000000711e+00,6.648974330510167192e+02,1.602955123931342030e+02,7.974867732852526387e+02,-3.961923662708034044e+01,9.554999999999999716e+00
7.400000000000000355e+00,6.657300534643974288e+02,1.602775147389000949e+02,7.974867732833643004e+02,-3.983816189621977344e+01,9.589999999999999858e+00
7.500000000000000000e+00,6.665641387736377510e+02,1.602598854869139871e+02,7.974867732816625221e+02,-4.004989847461020247e+01,9.625000000000000000e+00
7.600000000000000533e+00,6.673997052313360427e+02,1.602426054373376871e+02,7.974867732801274087e+02,-4.025467895258471884e+01,9.660000000000000142e+00
7.700000000000000178e+00,6.682367677831780384e+02,1.602256566649640206e+02,7.974867732787473642e+02,-4.045272840833694517e+01,9.695000000000000284e+00
7.800000000000000711e+00,6.690753404540357678e+02,1.602090221407684396e+02,7.974867732774941942e+02,-4.064426464603169364e+01,9.730000000000000426e+00
7.900000000000000355e+00,6.699154360959036012e+02,1.601926859801158400e+02,7.974867732763501635e+02,-4.082949842991636302e+01,9.765000000000000568e+00
8.000000000000000000e+00,6.707570664850285311e+02,1.601766333480199194e+02,7.974867732753053815e+02,-4.100863370800547614e+01,9.800000000000000711e+00
8.099999999999999645e+00,6.716002424458775977e+02,1.601608503379847264e+02,7.974867732743535953e+02,-4.118186783229701575e+01,9.834999999999999076e+00
8.200000000000001066e+00,6.724449741481540741e+02,1.601453236807483620e+02,7.974867732734791161e+02,-4.134939178820853556e+01,9.870000000000000995e+00
8.300000000000000711e+00,6.732912708744185011e+02,1.601300409731705656e+02,7.974867732726725080e+02,-4.151139037591909897e+01,9.905000000000001137e+00
8.400000000000000355e+00,6.741391411183731179e+02,1.601149905821697246e+02,7.974867732719277456e+02,-4.166804241065590730e+01,9.939999999999999503e+00
8.500000000000000000e+00,6.749885926782645811e+02,1.601001615535255382e+02,7.974867732712400539e+02,-4.181952092121285602e+01,9.974999999999999645e+00
8.599999999999999645e+00,6.758396328376184101e+02,1.600855434350957864e+02,7.974867732706013612e+02,-4.196599336161319371e+01,1.000999999999999979e+01
8.700000000000001066e+00,6.766922682178490049e+02,1.600711264216725169e+02,7.974867732700066654e+02,-4.210762175409100649e+01,1.004499999999999993e+01
8.800000000000000711e+00,6.775465048560268997e+02,1.600569012791025330e+02,7.974867732694521010e+02,-4.224456286964831975e+01,1.008000000000000007e+01
8.900000000000000355e+00,6.784023482726469183e+02,1.600428592782043609e+02,7.974867732689343711e+02,-4.237696840622377437e+01,1.011500000000000021e+01
9.000000000000000000e+00,6.792598035790736049e+02,1.600289920897913589e+02,7.974867732684490420e+02,-4.250498517606459359e+01,1.015000000000000036e+01
9.099999999999999645e+00,6.801188753884380276e+02,1.600152918722895095e+02,7.974867732679931578e+02,-4.262875522415419738e+01,1.018499999999999872e+01
9.200000000000001066e+00,6.809795678732560873e+02,1.600017512155586985e+02,7.974867732675643310e+02,-4.274841598979669754e+01,1.022000000000000064e+01
9.300000000000000711e+00,6.818418848164575365e+02,1.599883630911751027e+02,7.974867732671601743e+02,-4.286410046643267435e+01,1.025499999999999901e+01
9.400000000000000355e+00,6.827058296743209667e+02,1.599751207910418884e+02,7.974867732667783002e+02,-4.297593736372633799e+01,1.028999999999999915e+01
9.500000000000000000e+00,6.835714055242727909e+02,1.599620179787500263e+02,7.974867732664168898e+02,-4.308405120923191589e+01,1.032499999999999929e+01
9.600000000000001421e+00,6.844386151064011301e+02,1.599490486491431795e+02,7.974867732660741240e+02,-4.318856249195990671e+01,1.035999999999999943e+01
9.700000000000001066e+00,6.853074608628752458e+02,1.599362070899539390e+02,7.974867732657486386e+02,-4.328958780563621644e+01,1.039499999999999957e+01
9.800000000000000711e+00,6.861779449738760377e+02,1.599234878468440968e+02,7.974867732654388419e+02,-4.338723998632926993e+01,1.042999999999999972e+01
9.900000000000000355e+00,6.870500693281169333e+02,1.599108857524188068e+02,7.974867732651435972e+02,-4.348162820246350435e+01,1.046499999999999986e+01
1.000000000000000000e+01,6.879238355530114859e+02,1.598983958968870809e+02,7.974867732648617675e+02,-4.357285808168951746e+01,1.050000000000000000e+01
1.010000000000000142e+01,6.887992450492739636e+02,1.598860135944008221e+02,7.974867732645924434e+02,-4.366103184316983032e+01,1.053500000000000014e+01
1.020000000000000107e+01,6.896762990061184837e+02,1.598737343683456800e+02,7.974867732643343743e+02,-4.374624840915429047e+01,1.057000000000000028e+01
1.030000000000000071e+01,6.905549983829504299e+02,1.598615539693734036e+02,7.974867732640867644e+02,-4.382860348306400056e+01,1.060500000000000043e+01
1.040000000000000036e+01,6.914353439332735434e+02,1.598494683521694810e+02,7.974867732638490452e+02,-4.390818966313009497e+01,1.064000000000000057e+01
1.050000000000000000e+01,6.923173362139830260e+02,1.598374736664967486e+02,7.974867732636205346e+02,-4.398509653966860355e+01,1.067500000000000071e+01
1.060000000000000142e+01,6.932009756088835957e+02,1.598255662343787264e+02,7.974867732634005506e+02,-4.405941080967390633e+01,1.071000000000000085e+01
1.070000000000000107e+01,6.940862623517609791e+02,1.598137425277101045e+02,7.974867732631886383e+02,-4.413121638771343669e+01,1.074500000000000099e+01
1.080000000000000071e+01,6.949731965102472486e+02,1.598019991840455702e+02,7.974867732629843431e+02,-4.420059445794217368e+01,1.077999999999999936e+01
1.090000000000000036e+01,6.958617780116356926e+02,1.597903329815210043e+02,7.974867732627868691e+02,-4.426762358212059922e+01,1.081499999999999950e+01
1.100000000000000000e+01,6.967520066585121867e+02,1.597787408236826536e+02,7.974867732625957615e+02,-4.433237978949025404e+01,1.084999999999999964e+01
1.110000000000000142e+01,6.976438821110090203e+02,1.597672197569138177e+02,7.974867732624103382e+02,-4.439493664303482490e+01,1.088499999999999979e+01
1.120000000000000107e+01,6.985374038386107713e+02,1.597557670175956730e+02,7.974867732622305994e+02,-4.445536528418845279e+01,1.091999999999999993e+01
1.130000000000000071e+01,6.994325712337225696e+02,1.597443799212492763e+02,7.974867732620563174e+02,-4.451373457708916703e+01,1.095500000000000007e+01
1.140000000000000036e+01,7.003293835850815867e+02,1.597330558885783773e+02,7.974867732618870377e+02,-4.457011116233430670e+01,1.099000000000000021e+01
1.150000000000000000e+01,7.012278400867961636e+02,1.597217924367026569e+02,7.974867732617223055e+02,-4.462455953099472339e+01,1.102499999999999858e+01
1.160000000000000142e+01,7.021279398316424931e+02,1.597105871858426553e+02,7.974867732615616660e+02,-4.467714208689882582e+01,1.106000000000000050e+01
1.170000000000000107e+01,7.030296817615922009e+02,1.596994379079617090e+02,7.974867732614051192e+02,-4.472791918061690808e+01,1.109499999999999886e+01
1.180000000000000071e+01,7.039330647554737652e+02,1.596883424408684675e+02,7.974867732612525515e+02,-4.477694922576737468e+01,1.112999999999999901e+01
1.190000000000000036e+01,7.048380876109771407e+02,1.596772987059748061e+02,7.974867732611036217e+02,-4.482428874852185885e+01,1.116499999999999915e+01
1.200000000000000000e+01,7.057447490470525508e+02,1.596663047060455369e+02,7.974867732609579889e+02,-4.486999244783876151e+01,1.119999999999999929e+01
1.210000000000000142e+01,7.066530477061099873e+02,1.596553585231011994e+02,7.974867732608156530e+02,-4.491411325344053296e+01,1.123499999999999943e+01
1.220000000000000107e+01,7.075629821384612796e+02,1.596444583335481866e+02,7.974867732606762729e+02,-4.495670236943652043e+01,1.126999999999999957e+01
1.230000000000000071e+01,7.084745508310708146e+02,1.596336023803135049e+02,7.974867732605398487e+02,-4.499780934792906351e+01,1.130499999999999972e+01
1.240000000000000036e+01,7.093877522062065282e+02,1.596227889741831234e+02,7.974867732604060393e+02,-4.503748213958953528e+01,1.133999999999999986e+01
1.250000000000000000e+01,7.103025846232784488e+02,1.596120164920455977e+02,7.974867732602749584e+02,-4.507576714501314541e+01,1.137500000000000000e+01
1.260000000000000142e+01,7.112190463818776607e+02,1.596012833739741552e+02,7.974867732601461512e+02,-4.511270926461510555e+01,1.141000000000000014e+01
1.270000000000000107e+01,7.121371357188573938e+02,1.595905881261362822e+02,7.974867732600197314e+02,-4.514835193574427308e+01,1.144500000000000028e+01
1.280000000000000071e+01,7.130568508177741478e+02,1.595799293116051274e+02,7.974867732598955854e+02,-4.518273719214508333e+01,1.148000000000000043e+01
1.290000000000000036e+01,7.139781898111780265e+02,1.595693055481656870e+02,7.974867732597734857e+02,-4.521590570840159984e+01,1.151500000000000057e+01
1.300000000000000000e+01,7.149011507825672425e+02,1.595587155064479532e+02,7.974867732596533187e+02,-4.524789684244859700e+01,1.155000000000000071e+01
1.310000000000000142e+01,7.158257317689304955e+02,1.595481579074832439e+02,7.974867732595350844e+02,-4.527874867830669103e+01,1.158500000000000085e+01
1.320000000000000107e+01,7.167519307596509179e+02,1.595376315238397922e+02,7.974867732594185554e+02,-4.530849806616431152e+01,1.162000000000000099e+01
1.330000000000000071e+01,7.176797457018743671e+02,1.595271351743939476e+02,7.974867732593037317e+02,-4.533718066369833366e+01,1.165500000000000114e+01
1.340000000000000036e+01,7.186091745030447555e+02,1.595166677218861651e+02,7.974867732591904996e+02,-4.536483097516375551e+01,1.168999999999999950e+01
1.350000000000000000e+01,7.195402150323562864e+02,1.595062280715439726e+02,7.974867732590788592e+02,-4.539148238897274013e+01,1.172499999999999964e+01
1.360000000000000142e+01,7.204728651227994760e+02,1.594958151691161277e+02,7.974867732589686966e+02,-4.541716721429978776e+01,1.175999999999999979e+01
1.370000000000000107e+01,7.214071225707289159e+02,1.594854280013040579e+02,7.974867732588598983e+02,-4.544191671027075330e+01,1.179499999999999993e+01
1.380000000000000071e+01,7.223429851391491638e+02,1.594750655925960814e+02,7.974867732587523506e+02,-4.546576112397254121e+01,1.183000000000000007e+01
1.390000000000000036e+01,7.232804505602039171e+02,1.594647270028711148e+02,7.974867732586460534e+02,-4.548872972549957439e+01,1.186500000000000021e+01
1.400000000000000000e+01,7.242195165361812315e+02,1.594544113264372243e+02,7.974867732585410067e+02,-4.551085083826195898e+01,1.189999999999999858e+01
1.410000000000000142e+01,7.251601807411193477e+02,1.594441176904886390e+02,7.974867732584369833e+02,-4.553215187003185349e+01,1.193500000000000050e+01
1.420000000000000107e+01,7.261024408206045564e+02,1.594338452553142815e+02,7.974867732583340967e+02,-4.555265933806619927e+01,1.196999999999999886e+01
1.430000000000000071e+01,7.270462943940207197e+02,1.594235932121292763e+02,7.974867732582322333e+02,-4.557239890040206376e+01,1.200499999999999901e+01
1.440000000000000036e+01,7.279917390570551561e+02,1.594133607806570865e+02,7.974867732581313930e+02,-4.559139538712649653e+01,1.203999999999999915e+01
1.450000000000000000e+01,7.289387723823292617e+02,1.594031472085289352e+02,7.974867732580314623e+02,-4.560967282559952451e+01,1.207499999999999929e+01
1.460000000000000142e+01,7.298873919207376275e+02,1.593929517699951646e+02,7.974867732579324411e+02,-4.562725446698055976e+01,1.210999999999999943e+01
1.470000000000000107e+01,7.308375952027640778e+02,1.593827737646586229e+02,7.974867732578342157e+02,-4.564416281200509218e+01,1.214499999999999957e+01
1.480000000000000071e+01,7.317893797367657953e+02,1.593726125191485892e+02,7.974867732577367860e+02,-4.566041962749461902e+01,1.217999999999999972e+01
1.490000000000000036e+01,7.327427430112277307e+02,1.593624673849427325e+02,7.974867732576402659e+02,-4.567604597349823337e+01,1.221499999999999986e+01
1.500000000000000000e+01,7.336976824979701632e+02,1.593523377352628074e+02,7.974867732575443142e+02,-4.569106223252705234e+01,1.225000000000000000e+01
1.510000000000000142e+01,7.346541956518105962e+02,1.593422229654099453e+02,7.974867732574491583e+02,-4.570548812813245831e+01,1.228500000000000014e+01
1.520000000000000107e+01,7.356122799115366888e+02,1.593321224918278745e+02,7.974867732573546846e+02,-4.571934274663642839e+01,1.232000000000000028e+01
1.530000000000000071e+01,7.365719327008607706e+02,1.593220357511829093e+02,7.974867732572608929e+02,-4.573264455825925978e+01,1.235500000000000043e+01
1.540000000000000036e+01,7.375331514279565681e+02,1.593119622008237286e+02,7.974867732571676697e+02,-4.574541143160925571e+01,1.239000000000000057e+01
1.550000000000000000e+01,7.384959334867144207e+02,1.593019013175678253e+02,7.974867732570750150e+02,-4.575766065510675418e+01,1.242500000000000071e+01
1.560000000000000142e+01,7.394602762586828248e+02,1.592918525958185967e+02,7.974867732569828149e+02,-4.576940896090258093e+01,1.246000000000000085e+01
1.570000000000000107e+01,7.404261771131657497e+02,1.592818155474775779e+02,7.974867732568912970e+02,-4.578067254035762801e+01,1.249500000000000099e+01
1.580000000000000071e+01,7.413936334079747894e+02,1.592717897012195181e+02,7.974867732568002339e+02,-4.579146706190513072e+01,1.253000000000000114e+01
1.590000000000000036e+01,7.423626424901684686e+02,1.592617746017781428e+02,7.974867732567097391e+02,-4.580180768843141692e+01,1.256499999999999950e+01
1.600000000000000000e+01,7.433332016956676398e+02,1.592517698103159205e+02,7.974867732566195855e+02,-4.581170908897279048e+01,1.259999999999999964e+01
1.610000000000000142e+01,7.443053083501313267e+02,1.592417749035777206e+02,7.974867732565298866e+02,-4.582118545592323500e+01,1.263499999999999979e+01
1.619999999999999929e+01,7.452789597706008635e+02,1.592317894723047118e+02,7.974867732564406424e+02,-4.583025052545097111e+01,1.266999999999999815e+01
1.630000000000000071e+01,7.462541532655063747e+02,1.592218131212260630e+02,7.974867732563517393e+02,-4.583891758987449094e+01,1.270500000000000007e+01
1.640000000000000213e+01,7.472308861352355507e+02,1.592118454685076188e+02,7.974867732562631772e+02,-4.584719951231956969e+01,1.274000000000000021e+01
1.650000000000000000e+01,7.482091556726924182e+02,1.592018861452107217e+02,7.974867732561749563e+02,-4.585510874098423528e+01,1.277499999999999858e+01
1.660000000000000142e+01,7.491889591632293559e+02,1.591919347953588044e+02,7.974867732560871900e+02,-4.586265731884268604e+01,1.281000000000000050e+01
1.669999999999999929e+01,7.501702938852100715e+02,1.591819910753914940e+02,7.974867732559996512e+02,-4.586985689732571103e+01,1.284499999999999886e+01
1.680000000000000071e+01,7.511531571111300991e+02,1.591720546530762306e+02,7.974867732559124534e+02,-4.587671875349344930e+01,1.287999999999999901e+01
1.690000000000000213e+01,7.521375461077216187e+02,1.591621252074062056e+02,7.974867732558255966e+02,-4.588325380003337273e+01,1.291499999999999915e+01
1.700000000000000000e+01,7.531234581363950156e+02,1.591522024281715062e+02,7.974867732557389672e+02,-4.588947259726622718e+01,1.294999999999999929e+01
1.710000000000000142e+01,7.541108904536711179e+02,1.591422860155381898e+02,7.974867732556525652e+02,-4.589538536482762510e+01,1.298499999999999943e+01
1.719999999999999929e+01,7.550998403112002961e+02,1.591323756800250919e+02,7.974867732555665043e+02,-4.590100199018583282e+01,1.301999999999999957e+01
1.730000000000000071e+01,7.560903049561489979e+02,1.591224711421274947e+02,7.974867732554805571e+02,-4.590633203949448671e+01,1.305499999999999972e+01
1.740000000000000213e+01,7.570822816320514903e+02,1.591125721314915893e+02,7.974867732553949509e+02,-4.591138477149809916e+01,1.308999999999999986e+01
1.750000000000000000e+01,7.580757675789141103e+02,1.591026783868091741e+02,7.974867732553094584e+02,-4.591616914593549126e+01,1.312500000000000000e+01
1.760000000000000142e+01,7.590707600335600773e+02,1.590927896554806864e+02,7.974867732552243069e+02,-4.592069383341910793e+01,1.316000000000000014e+01
1.769999999999999929e+01,7.600672562299657784e+02,1.590829056932850278e+02,7.974867732551392692e+02,-4.592496722505251938e+01,1.319500000000000028e+01
1.780000000000000071e+01,7.610652533993211364e+02,1.590730262643172637e+02,7.974867732550543451e+02,-4.592899743916267852e+01,1.323000000000000043e+01
1.790000000000000213e+01,7.620647487702981380e+02,1.590631511407230505e+02,7.974867732549696484e+02,-4.593279232989782201e+01,1.326500000000000057e+01
1.800000000000000000e+01,7.630657395697068068e+02,1.590532801020616773e+02,7.974867732548850654e+02,-4.593635949939411489e+01,1.330000000000000071e+01
1.810000000000000142e+01,7.640682230225896774e+02,1.590434129352088917e+02,7.974867732548007098e+02,-4.593970630433106095e+01,1.333500000000000085e+01
1.819999999999999929e+01,7.650721963524913463e+02,1.590335494340912419e+02,7.974867732547164678e+02,-4.594283986402128050e+01,1.336999999999999922e+01
1.830000000000000071e+01,7.660776567817221121e+02,1.590236893994258480e+02,7.974867732546322259e+02,-4.594576706828387103e+01,1.340500000000000114e+01
1.840000000000000213e+01,7.670846015314534725e+02,1.590138326386217500e+02,7.974867732545482113e+02,-4.594849458347317750e+01,1.344000000000000128e+01
1.850000000000000000e+01,7.680930278218611420e+02,1.590039789656352411e+02,7.974867732544643104e+02,-4.595102885839069984e+01,1.347499999999999964e+01
1.860000000000000142e+01,7.691029328727123584e+02,1.589941282003987908e+02,7.974867732543805232e+02,-4.595337613589559567e+01,1.350999999999999979e+01
1.869999999999999929e+01,7.701143139033703164e+02,1.589842801688087945e+02,7.974867732542968497e+02,-4.595554245682137662e+01,1.354499999999999815e+01
1.880000000000000071e+01,7.711271681330417778e+02,1.589744347024813180e+02,7.974867732542131762e+02,-4.595753366723660349e+01,1.358000000000000007e+01
1.890000000000000213e+01,7.721414927809809114e+02,1.589645916385474038e+02,7.974867732541296164e+02,-4.595935542486993342e+01,1.361500000000000021e+01
1.900000000000000000e+01,7.731572850665313581e+02,1.589547508196061472e+02,7.974867732540460565e+02,-4.596101320338810581e+01,1.364999999999999858e+01
