year,time_since_2000,C_atm_PgC,C_active_PgC,C_deep_PgC,T_surface_C,CO2_ppm
2000.0,0.0,594.0,174.0,800.0,-5.0,280.188679245283
2000.2,0.2,596.941533609525,173.01823789817564,799.8313875059866,-3.6310370878616505,281.5761950988325
2000.4,0.4,600.0127428578927,172.01656817289603,799.5349837366293,-2.3485249219163267,283.0248787065531
2000.6,0.6000000000000001,603.2203818948045,171.0373024060034,799.0611907630852,-1.1469243888162644,284.53791598811534
2000.8,0.8,606.5705959128402,170.10740016776924,798.3763455275298,-0.021047341308365608,286.11820561926424
2001.0,1.0,610.0687659402721,169.22400334245512,797.4773437268775,1.033964589104495,287.7682858208831
2001.2,1.2000000000000002,613.7191853950205,168.35625357291406,796.3901495091967,2.022661515307366,289.49018179010403
2001.4,1.4000000000000001,617.5247144518531,167.45989660364987,795.1555417070729,2.9493035179206095,291.28524266596844
2001.6,1.6,621.4865381709668,166.4923249514619,793.8143193228113,3.8178790989886346,293.1540274391353
2001.8,1.8,625.6040819344862,165.42023540950368,792.3997355495483,4.632121978189346,295.0962650634369
2002.0,2.0,629.875039615508,164.22096188498463,790.9361439757197,5.395527321393971,297.11086774316414
2002.2,2.2,634.2954597303913,162.88106370834302,789.4403302446997,6.111365174711061,299.19597157093926
2002.4,2.4000000000000004,638.8598799685491,161.39413651446915,787.9235736387457,6.782695862972341,301.34899998516465
2002.6,2.6,643.5614749044565,159.75891162386162,786.3934054894394,7.412382443690909,303.56673344549836
2002.8,2.8000000000000003,648.3922170574224,157.97784853386742,784.854860767573,8.003103081517514,305.8453854044445
2003.0,3.0,653.3430451631724,156.0561220537155,783.3113271471946,8.557362609306669,308.1806816807417
2003.2,3.2,658.404035993227,154.00089222282932,781.7651070619877,9.077503398886467,310.56794150623915
2003.4,3.4000000000000004,663.5645763568807,151.82076836094132,780.2177847570975,9.565715602331412,313.00215865890596
2003.6,3.6,668.8135371984849,149.525394301098,778.6704694274715,10.024047072903546,315.478083584191
2003.8,3.8000000000000003,674.1394273773448,147.12514932894945,777.1239421269306,10.454411905397352,317.9902959327098
2004.0,4.0,679.5305458624728,144.63090115219177,775.5787517007265,10.858598888254082,320.533276350223
2004.2,4.2,684.9751285562692,142.0537727688386,774.0353018817925,11.238279712976684,323.1014757340892
2004.4,4.4,690.4614973320549,139.40495147738613,772.4938930910529,11.595017437171137,325.6893855339882
2004.6,4.6000000000000005,695.9781561408624,136.6955703712239,770.9547442050073,11.93027239440994,328.2915830853125
2004.8,4.800000000000001,701.5139095047168,133.93656072844286,769.4180206806194,12.245409768625294,330.9027875022249
2005.0,5.0,707.0579237295697,131.13858054285546,767.8838438315207,12.541703924170983,333.51788855168377
2005.2,5.2,712.5998429008779,128.31187874444305,766.3523082396017,12.820347214050209,336.1320013683386
2005.4,5.4,718.129814488066,125.46626476219127,764.8234857567353,13.082452382511676,338.7404785321066
2005.6,5.6000000000000005,723.6385578559942,122.61103182050564,763.2974300967446,13.329060537546386,341.3389423849029
2005.8,5.800000000000001,729.117435080697,119.75486987104398,761.7741915181894,13.56114675257994,343.923318434291
2006.0,6.0,734.5583713603163,116.90596163554513,760.2537979644147,13.77961880303013,346.48979781146994
2006.2,6.2,739.9539608297197,114.07185359754993,758.7362755868252,13.98532675087452,349.03488718383
2006.4,6.4,745.2974342736449,111.2594911508924,757.2216433619233,14.179065141210812,351.55539352530417
2006.6,6.6000000000000005,750.5826655431796,108.47520644691875,755.7099162451183,14.361576964115761,354.04842714300923
2006.8,6.800000000000001,755.8041596555302,105.72472737774535,754.2011054731316,14.53355711034729,356.5113960639293
2007.0,7.0,760.9570331413436,103.0131941058039,752.6952192943559,14.69565532165573,358.9419967647847
2007.2,7.2,766.0369993308202,100.3451705321836,751.1922637046985,14.848479462119224,361.33820723151894
2007.4,7.4,771.0403305100044,97.72468003900272,749.6922424617159,14.992597826561576,363.69826910849264
2007.6,7.6000000000000005,775.9638586768243,95.1552006710901,748.1951584137289,15.128542998052529,366.0206880551058
2007.8,7.800000000000001,780.8049246909077,92.63971475520914,746.7010130416328,15.256813244350235,368.3042097598621
2008.0,8.0,785.5613323924055,90.18075326201448,745.2098061715833,15.377874180071574,370.54779829830443
2008.2,8.200000000000001,790.2313524088999,87.7803877778238,743.7215373982764,15.492162878930346,372.75063792872635
2008.4,8.4,794.8136609036179,85.4402923711706,742.2362051846054,15.600087584411648,374.91210419981974
2008.6,8.6,799.3073215209224,83.16175805788407,740.7538075722063,15.702031244296018,377.0317554343973
2008.8,8.8,803.7117522588559,80.945724922773,739.2743421523612,15.798352733944675,379.1093171032339
2009.0,9.0,808.0266898324775,78.79281722522576,737.7978059056755,15.889387656169466,381.14466501531956
2009.2,9.200000000000001,812.2521616206706,76.70336834880045,736.3241956394648,15.975451406292198,383.1378120852219
2009.4,9.4,816.388461560609,74.67744565365295,734.8535077354709,16.056838910527286,385.0888969625514
2009.6,9.600000000000001,820.4361154373709,72.71488284907701,733.385738355425,16.133826999087315,386.99816765913715
2009.8,9.8,824.3958573485984,70.81530279591959,731.9208834679392,16.206675468867335,388.86597044745207
2010.0,10.0,828.2686126358071,68.9781346947297,730.4589387855501,16.27562745746792,390.692741809343
2010.2,10.200000000000001,832.0554598318195,67.2026499128975,728.9998999168811,16.340911662628645,392.4789904867073
2010.4,10.4,835.7576308245772,65.48796289579539,727.5437622744915,16.402741998866247,394.2252975587628
2010.6,10.600000000000001,839.3764708271611,63.83306922952136,726.0905211768887,16.461319604946613,395.93229755998163
2010.8,10.8,842.9134116335011,62.23687137622027,724.6401718932123,16.516834112036936,397.600665864859
2011.0,11.0,846.3699903942108,60.69816177737673,723.1927095428509,16.569462672741256,399.23112754443906
2011.2,11.200000000000001,849.747822315656,59.21564913725785,721.7481291384103,16.619371236670474,400.824444488517
2011.4,11.4,853.0485575779145,57.787999507289236,720.3064256762248,16.666716586572313,402.3813950839219
2011.6,11.600000000000001,856.2738951772183,56.41382369060884,718.8675940855869,16.71164584548541,403.9027807439709
2011.8,11.8,859.4255867990506,55.09167397601461,717.4316292101684,16.754296479651615,405.3894277354012
2012.0,12.0,862.5053842717408,53.820094539896154,715.9985258812385,16.79479846569804,406.8421623923305
2012.2,12.200000000000001,865.5150484594716,52.59761333697996,714.5682788959472,16.833274128281634,408.2618153110715
2012.4,12.4,868.4563692138769,51.42272330702506,713.1408829897829,16.86983761956287,409.6492307612627
2012.6,12.600000000000001,871.3311166702397,50.29392934736653,711.7163328868631,16.90459684847959,411.0052437123772
2012.8,12.8,874.1410433801353,49.20974657010125,710.294623293859,16.93765359799037,412.33068083968647
2013.0,13.0,876.8879073966604,48.16867834253775,708.875748880125,16.969102908362284,413.626371413519
2013.2,13.200000000000001,879.5734390045316,47.16924858733116,707.4597043028621,16.999034445369396,414.8931316059111
2013.4,13.4,882.1993346057568,46.21000792950595,706.0464842109225,17.027532912776525,416.131761606489
2013.6,13.600000000000001,884.7672745587325,45.28951665364011,704.6360832329843,17.054677635290382,417.34305403713796
2013.8,13.8,887.2789088391968,44.40635881379589,703.228495986714,17.080543255831735,418.52778718830035
2014.0,14.0,889.7358444791702,43.55915462104099,701.8237170867983,17.10520037135619,419.68671909394817
2014.2,14.200000000000001,892.1396571737127,42.746549364569844,700.421741138909,17.128715303558952,420.82059300646824
2014.4,14.4,894.4918918831421,41.967213022066694,699.0225627399738,17.151150265753653,421.9301376807274
2014.6,14.600000000000001,896.7940463199701,41.219856527819196,697.6261764874617,17.17256416404513,423.01605958489154
2014.8,14.8,899.0475782079321,40.50322487743783,696.2325769764334,17.19301250055651,424.0790463244963
2015.0,15.0,901.2539130186766,39.81608973495585,694.8417587966846,17.21254723824239,425.11977029182856
2015.2,15.200000000000001,903.4144290143801,39.15726425270455,693.4537165405151,17.23121758608311,426.1388816105566
2015.4,15.4,905.5304613070297,38.52559926639022,692.0684448016324,17.24907000474612,427.1370100504857
2015.6,15.600000000000001,907.6033100098377,37.91997542749267,690.685938172335,17.266148004729878,428.1147688725649
