time,C_atm,C_active,C_deep,T_s,forcing
6.700000000000000178e+00,6.588573855135656459e+02,1.604127169068338219e+02,7.974867954640398011e+02,-3.814262345391237119e+01,9.009999999999999787e+00
6.800000000000000711e+00,6.596500698656608392e+02,1.603920252506283930e+02,7.974867954601443216e+02,-3.841008742928036668e+01,9.039999999999999147e+00
6.900000000000000355e+00,6.604436517253877810e+02,1.603718498247768878e+02,7.974867954567301922e+02,-3.866879639310477756e+01,9.070000000000000284e+00
7.000000000000000000e+00,6.612381584173723468e+02,1.603521614821744947e+02,7.974867954537230617e+02,-3.891903349799336809e+01,9.099999999999999645e+00
7.100000000000000533e+00,6.620336151752940168e+02,1.603329331137175586e+02,7.974867954510656318e+02,-3.916107277840853840e+01,9.129999999999999005e+00
7.200000000000000178e+00,6.628300453679984230e+02,1.603141394270839442e+02,7.974867954487057204e+02,-3.939517943143479783e+01,9.160000000000000142e+00
7.300000000000000711e+00,6.636274705978944439e+02,1.602957568510345254e+02,7.974867954466027413e+02,-3.962161010282921580e+01,9.189999999999999503e+00
7.400000000000000355e+00,6.644259109244237607e+02,1.602777633166957116e+02,7.974867954447165630e+02,-3.984061315497047673e+01,9.220000000000000639e+00
7.500000000000000000e+00,6.652253848909901990e+02,1.602601382320003438e+02,7.974867954430169448e+02,-4.005242893398487070e+01,9.250000000000000000e+00
7.600000000000000533e+00,6.660259096102763579e+02,1.602428623986763228e+02,7.974867954414837641e+02,-4.025729002603304707e+01,9.280000000000001137e+00
7.700000000000000178e+00,6.668275008864445681e+02,1.602259178929733991e+02,7.974867954401054249e+02,-4.045542150498150136e+01,9.310000000000000497e+00
7.800000000000000711e+00,6.676301736011846515e+02,1.602092876872685565e+02,7.974867954388539601e+02,-4.064704117052360743e+01,9.339999999999999858e+00
7.900000000000000355e+00,6.684339414614328234e+02,1.601929558984886057e+02,7.974867954377116348e+02,-4.083235978229389218e+01,9.370000000000000995e+00
8.000000000000000000e+00,6.692388170967296901e+02,1.601769076931505253e+02,7.974867954366683307e+02,-4.101158128355679366e+01,9.400000000000000355e+00
8.099999999999999645e+00,6.700448121832454262e+02,1.601611291661484131e+02,7.974867954357179087e+02,-4.118490302143928261e+01,9.429999999999999716e+00
8.200000000000001066e+00,6.708519377406887543e+02,1.601456070496066388e+02,7.974867954348447938e+02,-4.135251597636638365e+01,9.460000000000000853e+00
8.300000000000000711e+00,6.716602038998174748e+02,1.601303289418792133e+02,7.974867954340394363e+02,-4.151460494339568896e+01,9.490000000000000213e+00
8.400000000000000355e+00,6.724696200008817186e+02,1.601152832113336899e+02,7.974867954332959243e+02,-4.167134873252140892e+01,9.519999999999999574e+00
8.500000000000000000e+00,6.732801946870761185e+02,1.601004589051090932e+02,7.974867954326094832e+02,-4.182292036721275252e+01,9.550000000000000711e+00
8.599999999999999645e+00,6.740919360851588635e+02,1.600858455724488749e+02,7.974867954319719274e+02,-4.196948729605972517e+01,9.580000000000000071e+00
8.700000000000001066e+00,6.749048516580414798e+02,1.600714334095806919e+02,7.974867954313782548e+02,-4.211121153575255249e+01,9.609999999999999432e+00
8.800000000000000711e+00,6.757189482826355515e+02,1.600572131837618883e+02,7.974867954308247135e+02,-4.224824985165783886e+01,9.640000000000000568e+00
8.900000000000000355e+00,6.765342323176701029e+02,1.600431761671515858e+02,7.974867954303077795e+02,-4.238075393601062046e+01,9.669999999999999929e+00
9.000000000000000000e+00,6.773507097110305040e+02,1.600293140319415102e+02,7.974867954298234736e+02,-4.250887059525500433e+01,9.699999999999999289e+00
9.099999999999999645e+00,6.781683859106794898e+02,1.600156189379534908e+02,7.974867954293684988e+02,-4.263274186848134661e+01,9.730000000000000426e+00
9.200000000000001066e+00,6.789872659223095752e+02,1.600020834764303288e+02,7.974867954289404679e+02,-4.275250518902469565e+01,9.759999999999999787e+00
9.300000000000000711e+00,6.798073543604190263e+02,1.599887006202754094e+02,7.974867954285372207e+02,-4.286829354430812344e+01,9.789999999999999147e+00
9.400000000000000355e+00,6.806286555111521466e+02,1.599754636627598643e+02,7.974867954281561424e+02,-4.298023563788537160e+01,9.820000000000000284e+00
9.500000000000000000e+00,6.814511732801425978e+02,1.599623662688425725e+02,7.974867954277954141e+02,-4.308845599113058000e+01,9.849999999999999645e+00
9.600000000000001421e+00,6.822749112340376314e+02,1.599494024347286825e+02,7.974867954274534441e+02,-4.319307508681081487e+01,9.880000000000000782e+00
9.700000000000001066e+00,6.830998726399596990e+02,1.599365664494677617e+02,7.974867954271287545e+02,-4.329420951237626269e+01,9.910000000000000142e+00
9.800000000000000711e+00,6.839260605013538452e+02,1.599238528600780569e+02,7.974867954268197536e+02,-4.339197209753223916e+01,9.939999999999999503e+00
9.900000000000000355e+00,6.847534775285633941e+02,1.599112565005110014e+02,7.974867954265251910e+02,-4.348647200428970905e+01,9.970000000000000639e+00
1.000000000000000000e+01,6.855821261689922039e+02,1.598987724623196982e+02,7.974867954262441572e+02,-4.357781485383263487e+01,1.000000000000000000e+01
1.010000000000000142e+01,6.864120086417492530e+02,1.598863960609582193e+02,7.974867954259754015e+02,-4.366610285884404874e+01,1.003000000000000114e+01
1.020000000000000107e+01,6.872431269527608038e+02,1.598741228211607961e+02,7.974867954257180145e+02,-4.375143493500168290e+01,1.006000000000000050e+01
1.030000000000000071e+01,6.880754828765312823e+02,1.598619484949092566e+02,7.974867954254710867e+02,-4.383390677912468902e+01,1.008999999999999986e+01
1.040000000000000036e+01,6.889090779800364999e+02,1.598498690382175198e+02,7.974867954252339359e+02,-4.391361098279904240e+01,1.012000000000000099e+01
1.050000000000000000e+01,6.897439136320203943e+02,1.598378806021751473e+02,7.974867954250061075e+02,-4.399063712965443784e+01,1.015000000000000036e+01
1.060000000000000142e+01,6.905799910265454855e+02,1.598259795101012912e+02,7.974867954247866919e+02,-4.406507191000237356e+01,1.017999999999999972e+01
1.070000000000000107e+01,6.914173112060142330e+02,1.598141622352086131e+02,7.974867954245753481e+02,-4.413699923165444261e+01,1.021000000000000085e+01
1.080000000000000071e+01,6.922558750450708658e+02,1.598024254163581190e+02,7.974867954243716213e+02,-4.420650027198714582e+01,1.024000000000000021e+01
1.090000000000000036e+01,6.930956832764202318e+02,1.597907658329809806e+02,7.974867954241747157e+02,-4.427365358595992006e+01,1.026999999999999957e+01
1.100000000000000000e+01,6.939367365064613296e+02,1.597791803899079923e+02,7.974867954239841765e+02,-4.433853519599043835e+01,1.030000000000000071e+01
1.110000000000000142e+01,6.947790351974623491e+02,1.597676661348762934e+02,7.974867954237994354e+02,-4.440121865816596625e+01,1.033000000000000007e+01
1.120000000000000107e+01,6.956225796195072917e+02,1.597562203055560417e+02,7.974867954236203786e+02,-4.446177510703973468e+01,1.035999999999999943e+01
1.130000000000000071e+01,6.964673699640194400e+02,1.597448402187396823e+02,7.974867954234465515e+02,-4.452027339985614418e+01,1.039000000000000057e+01
1.140000000000000036e+01,6.973134063171493153e+02,1.597335232964100555e+02,7.974867954232778402e+02,-4.457678017029155626e+01,1.041999999999999993e+01
1.150000000000000000e+01,6.981606886688348368e+02,1.597222670569566958e+02,7.974867954231136764e+02,-4.463135990248104434e+01,1.044999999999999929e+01
1.160000000000000142e+01,6.990092169060477545e+02,1.597110691219131127e+02,7.974867954229536053e+02,-4.468407499327117449e+01,1.048000000000000043e+01
1.170000000000000107e+01,6.998589907633953544e+02,1.596999272645291512e+02,7.974867954227976270e+02,-4.473498578624951705e+01,1.050999999999999979e+01
1.180000000000000071e+01,7.007100099107919959e+02,1.596888393238666595e+02,7.974867954226455140e+02,-4.478415068805684740e+01,1.053999999999999915e+01
1.190000000000000036e+01,7.015622739354200803e+02,1.596778032226028188e+02,7.974867954224971527e+02,-4.483162621786532753e+01,1.057000000000000028e+01
1.200000000000000000e+01,7.024157823441513528e+02,1.596668169647619493e+02,7.974867954223520883e+02,-4.487746706762479221e+01,1.059999999999999964e+01
1.210000000000000142e+01,7.032705345657349199e+02,1.596558786336314029e+02,7.974867954222102071e+02,-4.492172616003161068e+01,1.063000000000000078e+01
1.220000000000000107e+01,7.041265299352550073e+02,1.596449864068804061e+02,7.974867954220713955e+02,-4.496445469216142499e+01,1.066000000000000014e+01
1.230000000000000071e+01,7.049837677229000974e+02,1.596341385286791308e+02,7.974867954219355397e+02,-4.500570220908796415e+01,1.068999999999999950e+01
1.240000000000000036e+01,7.058422471325950482e+02,1.596233333110590138e+02,7.974867954218022987e+02,-4.504551665444432018e+01,1.071999999999999886e+01
1.250000000000000000e+01,7.067019673038504379e+02,1.596125691321489057e+02,7.974867954216716726e+02,-4.508394442178451555e+01,1.075000000000000000e+01
1.260000000000000142e+01,7.075629273148006178e+02,1.596018444332601689e+02,7.974867954215434338e+02,-4.512103040447468771e+01,1.078000000000000114e+01
1.270000000000000107e+01,7.084251261792901460e+02,1.595911577217957245e+02,7.974867954214175825e+02,-4.515681803280874362e+01,1.081000000000000050e+01
1.280000000000000071e+01,7.092885628563253704e+02,1.595805075620528726e+02,7.974867954212938912e+02,-4.519134933348773586e+01,1.083999999999999986e+01
1.290000000000000036e+01,7.101532362523594202e+02,1.595698925730382882e+02,7.974867954211723600e+02,-4.522466497404798957e+01,1.087000000000000099e+01
1.300000000000000000e+01,7.110191452232523943e+02,1.595593114265980716e+02,7.974867954210527614e+02,-4.525680430537835974e+01,1.090000000000000036e+01
1.310000000000000142e+01,7.118862885768163551e+02,1.595487628449755846e+02,7.974867954209349818e+02,-4.528780540445589509e+01,1.092999999999999972e+01
1.320000000000000107e+01,7.127546650717204102e+02,1.595382456019482902e+02,7.974867954208190213e+02,-4.531770511442837801e+01,1.096000000000000085e+01
1.330000000000000071e+01,7.136242734228690097e+02,1.595277585175916499e+02,7.974867954207047660e+02,-4.534653908593865879e+01,1.099000000000000021e+01
1.340000000000000036e+01,7.144951123039348886e+02,1.595173004558415926e+02,7.974867954205921023e+02,-4.537434181621290463e+01,1.101999999999999957e+01
1.350000000000000000e+01,7.153671803488155092e+02,1.595068703231153222e+02,7.974867954204809166e+02,-4.540114668664135422e+01,1.105000000000000071e+01
1.360000000000000142e+01,7.162404761536823798e+02,1.594964670663459572e+02,7.974867954203713225e+02,-4.542698599938280779e+01,1.108000000000000007e+01
1.370000000000000107e+01,7.171149982765490449e+02,1.594860896734162168e+02,7.974867954202629790e+02,-4.545189100654873471e+01,1.110999999999999943e+01
1.380000000000000071e+01,7.179907452405672075e+02,1.594757371699860187e+02,7.974867954201559996e+02,-4.547589194823091674e+01,1.114000000000000057e+01
1.390000000000000036e+01,7.188677155365130602e+02,1.594654086171013319e+02,7.974867954200502709e+02,-4.549901808753463683e+01,1.116999999999999993e+01
1.400000000000000000e+01,7.197459076237977342e+02,1.594551031102313345e+02,7.974867954199456790e+02,-4.552129774089153358e+01,1.119999999999999929e+01
1.410000000000000142e+01,7.206253199320756266e+02,1.594448197777254279e+02,7.974867954198422240e+02,-4.554275830910602707e+01,1.123000000000000043e+01
1.420000000000000107e+01,7.215059508610429475e+02,1.594345577810241821e+02,7.974867954197399058e+02,-4.556342630247171854e+01,1.125999999999999979e+01
1.430000000000000071e+01,7.223877987826967910e+02,1.594243163124842511e+02,7.974867954196386108e+02,-4.558332737208613139e+01,1.128999999999999915e+01
1.440000000000000036e+01,7.232708620438387470e+02,1.594140945929659381e+02,7.974867954195383390e+02,-4.560248634110561738e+01,1.132000000000000028e+01
1.450000000000000000e+01,7.241551389667104104e+02,1.594038918712308828e+02,7.974867954194389768e+02,-4.562092722997345362e+01,1.134999999999999964e+01
1.460000000000000142e+01,7.250406278503347721e+02,1.593937074226534776e+02,7.974867954193404103e+02,-4.563867328294694659e+01,1.137999999999999901e+01
1.470000000000000107e+01,7.259273269718356687e+02,1.593835405479544534e+02,7.974867954192427533e+02,-4.565574699387340019e+01,1.141000000000000014e+01
1.480000000000000071e+01,7.268152345847191782e+02,1.593733905748803181e+02,7.974867954191460058e+02,-4.567217012268496035e+01,1.144000000000000128e+01
1.490000000000000036e+01,7.277043489211459928e+02,1.593632568560103095e+02,7.974867954190499404e+02,-4.568796372258400851e+01,1.146999999999999886e+01
1.500000000000000000e+01,7.285946681951287474e+02,1.593531387656649088e+02,7.974867954189546708e+02,-4.570314816924071977e+01,1.150000000000000000e+01
1.510000000000000142e+01,7.294861906022017592e+02,1.593430357002373228e+02,7.974867954188600834e+02,-4.571774317938275090e+01,1.153000000000000114e+01
1.520000000000000107e+01,7.303789143203957792e+02,1.593329470772566765e+02,7.974867954187661780e+02,-4.573176783252614541e+01,1.156000000000000050e+01
1.530000000000000071e+01,7.312728375111954620e+02,1.593228723344681441e+02,7.974867954186729548e+02,-4.574524059210270366e+01,1.158999999999999986e+01
1.540000000000000036e+01,7.321679583190765470e+02,1.593128109302960524e+02,7.974867954185803001e+02,-4.575817931993455545e+01,1.162000000000000099e+01
1.550000000000000000e+01,7.330642748727723301e+02,1.593027623426213779e+02,7.974867954184882137e+02,-4.577060129769909480e+01,1.164999999999999858e+01
1.560000000000000142e+01,7.339617852872103185e+02,1.592927260669061980e+02,7.974867954183966958e+02,-4.578252325081387397e+01,1.167999999999999972e+01
1.570000000000000107e+01,7.348604876636156860e+02,1.592827016161040774e+02,7.974867954183057464e+02,-4.579396136392630723e+01,1.171000000000000085e+01
1.580000000000000071e+01,7.357603800902650164e+02,1.592726885199347464e+02,7.974867954182152516e+02,-4.580493129877646652e+01,1.174000000000000021e+01
1.590000000000000036e+01,7.366614606432300434e+02,1.592626863241700335e+02,7.974867954181253253e+02,-4.581544821157767444e+01,1.176999999999999957e+01
1.600000000000000000e+01,7.375637273859905463e+02,1.592526945910074403e+02,7.974867954180357401e+02,-4.582552676469596520e+01,1.180000000000000071e+01
1.610000000000000142e+01,7.384671783703237224e+02,1.592427128982143927e+02,7.974867954179467233e+02,-4.583518114390254539e+01,1.183000000000000007e+01
1.619999999999999929e+01,7.393718116379430967e+02,1.592327408375498408e+02,7.974867954178580476e+02,-4.584442507875397155e+01,1.185999999999999943e+01
1.630000000000000071e+01,7.402776252205101173e+02,1.592227780147537146e+02,7.974867954177698266e+02,-4.585327185497887825e+01,1.189000000000000057e+01
1.640000000000000213e+01,7.411846171402054324e+02,1.592128240489956568e+02,7.974867954176819467e+02,-4.586173432913547998e+01,1.192000000000000171e+01
1.650000000000000000e+01,7.420927854102911851e+02,1.592028785723336455e+02,7.974867954175942941e+02,-4.586982494287661183e+01,1.194999999999999929e+01
1.660000000000000142e+01,7.430021280350430288e+02,1.591929412297835711e+02,7.974867954175072100e+02,-4.587755573263549991e+01,1.198000000000000043e+01
1.669999999999999929e+01,7.439126430103219718e+02,1.591830116787666043e+02,7.974867954174203533e+02,-4.588493834335079669e+01,1.200999999999999979e+01
1.680000000000000071e+01,7.448243283246932833e+02,1.591730895880261585e+02,7.974867954173338376e+02,-4.589198404560353595e+01,1.203999999999999915e+01
1.690000000000000213e+01,7.457371819595349507e+02,1.591631746375244063e+02,7.974867954172475493e+02,-4.589870374562548250e+01,1.207000000000000028e+01
1.700000000000000000e+01,7.466512018894824223e+02,1.591532665180132540e+02,7.974867954171616020e+02,-4.590510799730541436e+01,1.209999999999999964e+01
1.710000000000000142e+01,7.475663860828636871e+02,1.591433649306135862e+02,7.974867954170758821e+02,-4.591120701387109193e+01,1.212999999999999901e+01
1.719999999999999929e+01,7.484827325017189423e+02,1.591334695867940354e+02,7.974867954169905033e+02,-4.591701067639134237e+01,1.216000000000000014e+01
1.730000000000000071e+01,7.494002391021950871e+02,1.591235802079897894e+02,7.974867954169052382e+02,-4.592252854466579493e+01,1.219000000000000128e+01
1.740000000000000213e+01,7.503189038353962133e+02,1.591136965247809769e+02,7.974867954168203141e+02,-4.592776987110132580e+01,1.222000000000000064e+01
1.750000000000000000e+01,7.512387246474918356e+02,1.591038182767863418e+02,7.974867954167356174e+02,-4.593274360912371890e+01,1.225000000000000000e+01
1.760000000000000142e+01,7.521596994800644325e+02,1.590939452123261049e+02,7.974867954166510344e+02,-4.593745842305730065e+01,1.228000000000000114e+01
1.769999999999999929e+01,7.530818262704489143e+02,1.590840770880920445e+02,7.974867954165666788e+02,-4.594192269774274706e+01,1.230999999999999872e+01
1.780000000000000071e+01,7.540051029517929919e+02,1.590742136690865607e+02,7.974867954164825505e+02,-4.594614454525273572e+01,1.233999999999999986e+01
1.790000000000000213e+01,7.549295274533340034e+02,1.590643547283535213e+02,7.974867954163985360e+02,-4.595013181352836540e+01,1.237000000000000099e+01
1.800000000000000000e+01,7.558550977010531824e+02,1.590545000463442307e+02,7.974867954163147488e+02,-4.595389209851616386e+01,1.239999999999999858e+01
1.810000000000000142e+01,7.567818116177747925e+02,1.590446494108194884e+02,7.974867954162310753e+02,-4.595743275073120060e+01,1.242999999999999972e+01
1.819999999999999929e+01,7.577096671234376117e+02,1.590348026165837894e+02,7.974867954161475154e+02,-4.596076088334737619e+01,1.246000000000000085e+01
1.830000000000000071e+01,7.586386621353616420e+02,1.590249594652254643e+02,7.974867954160641830e+02,-4.596388338007103869e+01,1.249000000000000021e+01
1.840000000000000213e+01,7.595687945683454245e+02,1.590151197650187385e+02,7.974867954159808505e+02,-4.596680690115563550e+01,1.251999999999999957e+01
1.850000000000000000e+01,7.605000623348142881e+02,1.590052833307767912e+02,7.974867954158977454e+02,-4.596953788934783347e+01,1.255000000000000071e+01
1.860000000000000142e+01,7.614324633454082232e+02,1.589954499832826400e+02,7.974867954158146404e+02,-4.597208258146793725e+01,1.258000000000000007e+01
1.869999999999999929e+01,7.623659955089898403e+02,1.589856195492762367e+02,7.974867954157317627e+02,-4.597444701233864350e+01,1.260999999999999943e+01
1.880000000000000071e+01,7.633006567328940264e+02,1.589757918612104390e+02,7.974867954156488850e+02,-4.597663702204381764e+01,1.264000000000000057e+01
1.890000000000000213e+01,7.642364449231359913e+02,1.589659667570461750e+02,7.974867954155661209e+02,-4.597865826235384645e+01,1.267000000000000171e+01
1.900000000000000000e+01,7.651733579844528776e+02,1.589561440802068546e+02,7.974867954154834706e+02,-4.598051620098746639e+01,1.269999999999999929e+01
